group,metric,n,mean,std,ci95_low,ci95_high
logreg_cvar_0.5,final_auprc,10,0.6001928519611182,0.01082704188788923,0.5934821818743135,0.6069035220479229
logreg_cvar_0.5,final_worst_client_accuracy,10,0.7597116231918335,0.014052525038120508,0.7510017779364204,0.7684214684472466
logreg_cvar_0.5,final_worst_client_recall,10,0.45999999999999996,0.107496769977314,0.39337281168905425,0.5266271883109457
logreg_cvar_0.5,total_comm_until_stop,10,6295520.0,389255.45887844224,6054256.967024862,6536783.032975138
logreg_cvar_0.5,stopped_round,10,77.0,4.760952285695233,74.0491312013804,79.9508687986196
logreg_cvar_0.75,final_loss,10,0.3906425923936897,0.015626828542979688,0.3809569837167434,0.400328201070636
logreg_cvar_0.75,final_accuracy,10,0.8446604033311207,0.0075801027056188654,0.8399622069993596,0.8493585996628817
logreg_cvar_0.75,final_auroc,10,0.8917898956154462,0.0064476401801204656,0.887793606828976,0.8957861844019164
logreg_cvar_0.75,final_auprc,10,0.5940722182640255,0.016771465430299365,0.5836771562941552,0.6044672802338957
logreg_cvar_0.75,final_worst_client_accuracy,10,0.7524209141731262,0.023896855139561773,0.7376094899065274,0.7672323384397249
logreg_cvar_0.75,final_worst_client_recall,10,0.43000000000000005,0.10593499054713801,0.3643408126086769,0.4956591873913232
logreg_cvar_0.75,total_comm_until_stop,10,6189232.0,669844.5773428009,5774058.02962765,6604405.97037235
logreg_cvar_0.75,stopped_round,10,75.7,8.192815280611557,70.62204047979024,80.77795952020976
logreg_cvar_0.9,final_loss,10,0.39044041625327536,0.014980501370186835,0.3811554053083469,0.3997254271982038
logreg_cvar_0.9,final_accuracy,10,0.844627320766449,0.0076641849457708385,0.8398770097223166,0.8493776318105813
logreg_cvar_0.9,final_auroc,10,0.891827896690239,0.006329462770573836,0.8879048550210694,0.8957509383594086
logreg_cvar_0.9,final_auprc,10,0.594231506431677,0.016562173082499416,0.5839661652029215,0.6044968476604324
logreg_cvar_0.9,final_worst_client_accuracy,10,0.7528897166252136,0.02179066594503164,0.7393837219460532,0.7663957113043741
logreg_cvar_0.9,final_worst_client_recall,10,0.43000000000000005,0.10593499054713801,0.3643408126086769,0.4956591873913232
logreg_cvar_0.9,total_comm_until_stop,10,6189232.0,669844.5773428009,5774058.02962765,6604405.97037235
logreg_cvar_0.9,stopped_round,10,75.7,8.192815280611557,70.62204047979024,80.77795952020976
logreg_cvar_0.95,final_loss,10,0.39044041625327536,0.014980501370186835,0.3811554053083469,0.3997254271982038
logreg_cvar_0.95,final_accuracy,10,0.844627320766449,0.0076641849457708385,0.8398770097223166,0.8493776318105813
logreg_cvar_0.95,final_auroc,10,0.891827896690239,0.006329462770573836,0.8879048550210694,0.8957509383594086
logreg_cvar_0.95,final_auprc,10,0.594231506431677,0.016562173082499416,0.5839661652029215,0.6044968476604324
