fpr,tpr,threshold
0.022218107757822625,0.4407673860911271,0.8300923705101013
0.022218107757822625,0.4412470023980815,0.8300711512565613
0.022279824723816576,0.4412470023980815,0.8298988342285156
0.022279824723816576,0.441726618705036,0.8298066258430481
0.022341541689810528,0.441726618705036,0.8297857046127319
0.022341541689810528,0.4422062350119904,0.8297765851020813
0.022526692587792385,0.4422062350119904,0.8293330669403076
0.022526692587792385,0.44268585131894483,0.8290891647338867
0.02271184348577424,0.44268585131894483,0.8288800716400146
0.02271184348577424,0.44316546762589926,0.8288626670837402
0.02277356045176819,0.44316546762589926,0.8287666440010071
0.02277356045176819,0.44364508393285373,0.8286541104316711
0.022835277417762142,0.44364508393285373,0.8279640674591064
0.022835277417762142,0.4446043165467626,0.8275454640388489
0.023143862247731902,0.4446043165467626,0.8269436955451965
0.023143862247731902,0.445083932853717,0.8267783522605896
0.023329013145713756,0.445083932853717,0.8257827162742615
0.023329013145713756,0.4455635491606715,0.8257492184638977
0.023575881009689565,0.4455635491606715,0.8246597647666931
0.023575881009689565,0.44700239808153475,0.8243416547775269
0.02376103190767142,0.44700239808153475,0.8235963582992554
0.02376103190767142,0.44796163069544365,0.822646975517273
0.023946182805653273,0.44796163069544365,0.8221797347068787
0.023946182805653273,0.44940047961630697,0.8214979767799377
0.02413133370363513,0.44940047961630697,0.8209567070007324
0.02413133370363513,0.4498800959232614,0.8207972049713135
0.024193050669629082,0.4498800959232614,0.8205295205116272
0.024193050669629082,0.4503597122302158,0.8200027346611023
0.024316484601616985,0.4503597122302158,0.8198140859603882
0.024316484601616985,0.4513189448441247,0.8194760084152222
0.02456335246559279,0.4513189448441247,0.8184528946876526
0.02456335246559279,0.45179856115107914,0.8180888891220093
0.024686786397580696,0.45179856115107914,0.8179849982261658
0.024686786397580696,0.45227817745803356,0.8178216814994812
0.024748503363574648,0.45227817745803356,0.8176137804985046
0.024748503363574648,0.45323741007194246,0.8173493146896362
0.0248102203295686,0.45323741007194246,0.816729724407196
0.0248102203295686,0.4537170263788969,0.8166226744651794
0.02487193729556255,0.4537170263788969,0.8165508508682251
0.02487193729556255,0.4541966426858513,0.816326379776001
0.0249336542615565,0.4541966426858513,0.8162828087806702
0.0249336542615565,0.4546762589928058,0.81619793176651
0.024995371227550453,0.4546762589928058,0.8159418106079102
0.024995371227550453,0.4551558752997602,0.8155053853988647
0.02518052212553231,0.4551558752997602,0.8144807815551758
0.02518052212553231,0.4556354916067146,0.8140339255332947
0.025489106955502067,0.4556354916067146,0.8138135075569153
0.025489106955502067,0.4565947242206235,0.8135199546813965
0.02567425785348392,0.4565947242206235,0.8131962418556213
0.02567425785348392,0.45707434052757795,0.813105046749115
0.02592112571745973,0.45707434052757795,0.8122839331626892
0.02592112571745973,0.45755395683453237,0.8120481371879578
0.026044559649447633,0.45755395683453237,0.8114849328994751
0.026044559649447633,0.45851318944844127,0.8112913966178894
0.026106276615441584,0.45851318944844127,0.8111028075218201
0.026106276615441584,0.4589928057553957,0.8109585642814636
0.026167993581435536,0.4589928057553957,0.81089848279953
0.026167993581435536,0.45995203836930454,0.810559868812561
0.026353144479417393,0.45995203836930454,0.8102210164070129
