model,x,y,loss,accuracy
logreg,-0.16666666666666674,-0.16666666666666674,0.5499042868614197,0.801800012588501
logreg,-0.16666666666666674,-0.08333333333333337,0.5121097564697266,0.8112000226974487
logreg,-0.16666666666666674,0.0,0.5033419132232666,0.8086000084877014
logreg,-0.16666666666666674,0.08333333333333326,0.5302435755729675,0.8004000186920166
logreg,-0.16666666666666674,0.16666666666666652,0.6006884574890137,0.7806000113487244
logreg,-0.16666666666666674,0.25,0.7230722308158875,0.7562000155448914
logreg,-0.16666666666666674,0.33333333333333326,0.8980899453163147,0.7310000061988831
logreg,-0.16666666666666674,0.4166666666666665,1.1203570365905762,0.7003999948501587
logreg,-0.16666666666666674,0.5,1.3851464986801147,0.6723999977111816
logreg,-0.16666666666666674,0.5833333333333333,1.6876018047332764,0.646399974822998
logreg,-0.16666666666666674,0.6666666666666665,2.0213332176208496,0.6266000270843506
logreg,-0.16666666666666674,0.75,2.381230354309082,0.6047999858856201
logreg,-0.16666666666666674,0.8333333333333333,2.7624030113220215,0.590399980545044
logreg,-0.16666666666666674,0.9166666666666665,3.1602933406829834,0.5745999813079834
logreg,-0.16666666666666674,1.0,3.571143865585327,0.5630000233650208
logreg,-0.08333333333333337,-1.0,1.585139274597168,0.7063999772071838
logreg,-0.08333333333333337,-0.9166666666666666,1.450715184211731,0.7117999792098999
logreg,-0.08333333333333337,-0.8333333333333334,1.3193987607955933,0.7175999879837036
logreg,-0.08333333333333337,-0.75,1.1918026208877563,0.7265999913215637
logreg,-0.08333333333333337,-0.6666666666666667,1.0687000751495361,0.734000027179718
logreg,-0.08333333333333337,-0.5833333333333334,0.9510509967803955,0.7423999905586243
logreg,-0.08333333333333337,-0.5,0.8400718569755554,0.7534000277519226
logreg,-0.08333333333333337,-0.41666666666666674,0.737285315990448,0.767799973487854
logreg,-0.08333333333333337,-0.33333333333333337,0.6447433829307556,0.781000018119812
logreg,-0.08333333333333337,-0.25,0.5655474662780762,0.7929999828338623
logreg,-0.08333333333333337,-0.16666666666666674,0.5040654540061951,0.8087999820709229
logreg,-0.08333333333333337,-0.08333333333333337,0.4659958481788635,0.8159999847412109
logreg,-0.08333333333333337,0.0,0.45842036604881287,0.8163999915122986
logreg,-0.08333333333333337,0.08333333333333326,0.4892388880252838,0.8062000274658203
logreg,-0.08333333333333337,0.16666666666666652,0.5671896934509277,0.7861999869346619
logreg,-0.08333333333333337,0.25,0.6988868713378906,0.7630000114440918
logreg,-0.08333333333333337,0.33333333333333326,0.8834502696990967,0.7346000075340271
logreg,-0.08333333333333337,0.4166666666666665,1.1156009435653687,0.7038000226020813
